Theater Name,Review date,Local Guide,Star rating,Review content,Sentiment Polarity,Subjectivity
Violet Crown,8/15/2019,FALSE,5,,,
Violet Crown,8/15/2019,TRUE,3,,,
Violet Crown,8/15/2019,TRUE,4,,,
Violet Crown,8/15/2019,TRUE,5,,,
Violet Crown,8/15/2019,TRUE,5,What a great place to see a movie like being at home with a ten foot screen,0.4,0.375
Violet Crown,8/15/2019,TRUE,4,Pricey but fun with creative snacks for a movie theater,0.4,0.6
Violet Crown,8/15/2019,TRUE,5,Great big little theater,0.204167,0.45
Violet Crown,8/15/2019,FALSE,5,,,
Violet Crown,8/15/2019,TRUE,1,,,
Violet Crown,8/15/2019,TRUE,3,"Nice staff, bit dated.",0.6,1
Violet Crown,8/15/2019,FALSE,5,"Charlottesville sure has a lot of movie theaters, but this one is my go to for many reasons. First off, there is a good selection of movies in many different genres. Second, Violet Crown is incredibly clean, and thus makes the moviegoing experience more enjoyable. Lastly, service is top-notch, especially with many of the employees there avid movie buffs. If you are looking for a quality movie theater that really stands out of the pack, Violet Crown is the place to go!",0.363542,0.561806
Violet Crown,8/15/2019,TRUE,4,,,
Violet Crown,8/15/2019,TRUE,4,,,
Violet Crown,7/15/2019,TRUE,5,and they serve beer and wine!,0,0
Violet Crown,7/15/2019,FALSE,5,,,
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,The VC is always the best place to see movies! The staff has changed over a bit but everybody is still friendly and such great beer selection so you can take whatever you want until you're theater. Just be sure to buy tickets ahead of time for popular showtimes,0.545833,0.639815
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,FALSE,5,"Best movie theaters in town. A lot of Cinemas give off a goofy teenage vibe, but not violet crown. This place is very classy. Good for a date or just meeting up with friends.They got big ole comfy chairs with reasonable drink holders and fold-able table.Central location is great with plenty of good restaurant options nearby.Staff is nice.",0.463,0.595
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,"I didn't like the movie I saw, but I loved the theater! The staff was very friendly, seats comfy, and all very clean.",0.613056,0.786667
Violet Crown,7/15/2019,TRUE,5,Nice theater.  The small theater is better cause it's got footrests and stuff.  But of course the food and drinks are stupidly overpriced.  Because otherwise it wouldn't be a movie theater.,0.0125,0.725
Violet Crown,7/15/2019,TRUE,5,This place is so cool. It's like a restaurant and a movie theater at the same time. It's got great food. I got some home fries and they where great. It's really a nice place.,0.51,0.655
Violet Crown,7/15/2019,TRUE,5,Best movie theater in Charlottesville,1,0.3
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,7/15/2019,TRUE,5,,,
Violet Crown,6/15/2019,TRUE,5,Really appreciate the smaller theater feel of Violet Crown. The 4 hours of validated parking is really helpful too - certainly reasonable to have a meal and see a show. The reserved seating is a nice feature too.,0.24,0.5
Violet Crown,6/15/2019,FALSE,4,,,
Violet Crown,6/15/2019,TRUE,5,"We were visiting from out of town and had never been to a theater like this before. It was excellent food, clean facility and polite staff. Well done!",0.729167,0.85
Violet Crown,6/15/2019,FALSE,5,,,
Violet Crown,6/15/2019,TRUE,3,Nice place to watch movies,0.6,1
Violet Crown,6/15/2019,TRUE,4,,,
Violet Crown,6/15/2019,FALSE,4,,,
Violet Crown,6/15/2019,TRUE,5,"Our favorite movie theater in Charlottesville! Always friendly staff, comfy seats and just love the location.",0.5,0.7
Violet Crown,6/15/2019,TRUE,3,"Loved the theater itself, but I don't like the Japanese themed menu. Weird choices.",0.066667,0.6
Violet Crown,6/15/2019,FALSE,4,,,
Violet Crown,6/15/2019,FALSE,4,,,
Violet Crown,6/15/2019,TRUE,5,,,
Violet Crown,6/15/2019,TRUE,5,Good food. Great seating..Lazyboy style..Friendly staff. We will go back. Show up early to get munchies.,0.4,0.4125
Violet Crown,6/15/2019,TRUE,4,Great little place!,0.282813,0.625
Violet Crown,6/15/2019,TRUE,5,Cozy theater with good visual and audio. Comfortable beefy seats like recliners but without reclining. Trays fold up on each seat because you can order meals and eat anywhere in the theater. Decently priced and the theater comps your parking at the Water Street garage and the other nearby garage (Market?). Fun place to visit.,0.180208,0.536458
Violet Crown,6/15/2019,TRUE,5,Great customer service and clean,0.583333,0.725
Violet Crown,5/15/2019,TRUE,5,,,
Violet Crown,5/15/2019,TRUE,5,cushy chairs and real butter for the popcorn.,0.55,0.65
Violet Crown,5/15/2019,FALSE,5,,,
Violet Crown,5/15/2019,TRUE,4,,,
Violet Crown,5/15/2019,TRUE,5,,,
Violet Crown,5/15/2019,TRUE,4,,,
Violet Crown,5/15/2019,TRUE,4,,,
Violet Crown,5/15/2019,TRUE,5,I enjoyed this theater. Csme here while on vacation.,0.5,0.7
Violet Crown,5/15/2019,FALSE,4,,,
Violet Crown,5/15/2019,TRUE,4,,,
Violet Crown,5/15/2019,TRUE,5,,,
Violet Crown,5/15/2019,TRUE,5,,,
Violet Crown,5/15/2019,TRUE,5,,,
Violet Crown,5/15/2019,TRUE,5,Good food.,0.7,0.6
Violet Crown,5/15/2019,FALSE,5,,,
Violet Crown,5/15/2019,TRUE,4,We REALLY enjoyed the experience here. We took a look around before the movie started and got to speak with some staff. They were very kind and the food was great. My only complaint would be that the menu is a bit too limited.,0.284762,0.632143
Violet Crown,4/15/2019,TRUE,5,,,
Violet Crown,4/15/2019,TRUE,5,Great venue for movies... We saw the Aretha Franklin movie which was fabulous.,0.6,0.875
Violet Crown,4/15/2019,TRUE,5,"Lovely movie theater. Relaxing seats, tasty foods, and friendly staff.",0.4375,0.625
Violet Crown,4/15/2019,FALSE,5,"The staff is GREAT! They were very helpful, friendly, and courteous. Theater is clean and food was great! Love that they bring in vintage movies and do themed movie events. Great addition to Charlottesville.",0.605208,0.66875
Violet Crown,4/15/2019,TRUE,5,Great experience.  The space is extremely comfortable with plenty of room.  The staff was friendly and very acomidating.,0.44375,0.5875
Violet Crown,4/15/2019,TRUE,4,,,
Violet Crown,4/15/2019,TRUE,4,Prices little high on popcorn and drinks,-0.01375,0.52
Violet Crown,4/15/2019,TRUE,4,Amazing facility!!!,1,0.9
Violet Crown,4/15/2019,TRUE,5,,,
Violet Crown,4/15/2019,TRUE,5,,,
Violet Crown,4/15/2019,TRUE,4,A great theater!,1,0.75
Violet Crown,4/15/2019,TRUE,5,,,
Violet Crown,4/15/2019,FALSE,5,Been there over a dozen times. Loved the experience!,0.875,0.8
Violet Crown,4/15/2019,TRUE,5,Love it love it! Very intimate and comfortable seats. Food is excellent! Luxury theatre at general admission prices!,0.474583,0.713333
Violet Crown,4/15/2019,TRUE,5,,,
Violet Crown,4/15/2019,FALSE,5,,,
Violet Crown,3/15/2019,TRUE,4,,,
Violet Crown,3/15/2019,TRUE,5,Beautiful movie theater great food and drinks,0.825,0.875
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,FALSE,5,,,
Violet Crown,3/15/2019,FALSE,4,,,
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,FALSE,5,"Even though the theater we were in only held 27 people, it was very clean and cozy. We picked our seats ahead of time (this is highly recommended so you can reserve your seat) and were very happy with the spacious recliners. Their beer selection was very good. We did not order food, but their menu and pricing was reasonable. Bathrooms were also very clean. I'd definitely recommend it.",0.335926,0.776667
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,FALSE,5,,,
Violet Crown,3/15/2019,FALSE,5,,,
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,TRUE,4,,,
Violet Crown,3/15/2019,TRUE,5,"wonderful little theater! reasonable ticket prices. loved their ice cream sandos which they outsource from wonderment. their rosé however, I did not enjoy. super cheap stuff yet priced at $7 for like half a glass. $7 lesson! would still come back for more movie dates!",0.261563,0.543333
Violet Crown,3/15/2019,TRUE,5,,,
Violet Crown,3/15/2019,FALSE,5,,,
Violet Crown,2/15/2019,TRUE,5,"I am in love with this theatre. It shows both low-budget, local made movies and professionally made Hollywood movies. You can choose your seats when you buy the tickets, there is a little restaurant/bar area before the show rooms. I can't recommend enough.",0.0825,0.34
Violet Crown,2/15/2019,TRUE,4,,,
Violet Crown,2/15/2019,TRUE,5,,,
Violet Crown,2/15/2019,TRUE,3,,,
Violet Crown,2/15/2019,TRUE,5,This place is awesome! Small theaters and super comfy chairs that recline plus good food out front makes this a great choice.,0.516667,0.683333
Violet Crown,2/15/2019,FALSE,3,"Nice place to see a movie but don't make the mistake of bringing in a cup of coffee or you'll be asked to leave. No signs on the door for ticket holders to advise patrons of the policy, just an eagle eyed food cop who'll land on unknowing rule breakers and demand your promt exit.",0.6,1
Violet Crown,2/15/2019,TRUE,1,"Not only is the theater very untraditional (literally 3 rows like how small can it get) but there are 2 moths flying around me and my seat recliner is broken, will not be returning here any time soon.",-0.1125,0.525
Violet Crown,2/15/2019,FALSE,5,,,
Violet Crown,2/15/2019,FALSE,5,,,
Violet Crown,2/15/2019,FALSE,5,,,
Violet Crown,2/15/2019,FALSE,5,Best movie theater in Virginia.  You can watch great films in the most comfortable seats while eating delicious food.  Love the reserved seats concept.  The theaters are always spotless.The staff is the nicest of any movie theater you'll visit.,0.7,0.658333
Violet Crown,2/15/2019,TRUE,3,"Nice place,  Alamo is better.",0.55,0.75
Violet Crown,2/15/2019,TRUE,5,Great visit pop corn a little old,0.2375,0.483333
Violet Crown,2/15/2019,FALSE,5,,,
Violet Crown,2/15/2019,TRUE,3,Many of the chairs in the upstairs theaters where the bigger movies play are squeaky.,0.25,0.5
Violet Crown,2/15/2019,TRUE,5,I would drive all the way here from Maryland just too spend the day watching movies! They give u more wine for 1/2 the price. Restaurants I side that u can take the food back to the reclining seats.  No over crowding.,0.25,0.25
Violet Crown,1/15/2019,TRUE,5,,,
Violet Crown,1/15/2019,TRUE,4,"Theater was clean, comfortable seating, food was good. Will be going back.",0.366667,0.525
Violet Crown,1/15/2019,FALSE,5,"There are three great movie theaters in Charlottesville.  Each of which is relatively unique from the others and all of which are worth visiting. But the Violet Crown is my favorite of the three. Why? Because the Violet Crown is all about the movies. Having been here for two seasons of movies, I can tell you there are very few films that don't make an appearance here.  Any given year, you can catch blockbusters, indie movies, Oscar movies, documentaries, and older movies they decide to put back in theaters. I had one of my favorite movie theater experiences ever watching the 2017 Oscar Nominated Animated Short Films screening. One of the reasons being that the rest of the audience was so respectful of everyone else and yet clearly having a good time watching the show. You can't ask for more.Add on to that a good food selection, a great beer selection, seats you can book online in advance, and a friendly and helpful staff and you have a terrific theater going experience. Treat yourself to a show at the Violet Crown!",0.326863,0.538039
Violet Crown,1/15/2019,TRUE,5,"Really great small theatre chain. They play big box and art house type movies and have a great menu of restaurant level food that tastes absolutely amazing. Pricing is equal to big chains, even though service is superior.",0.33125,0.51875
Violet Crown,1/15/2019,TRUE,5,Good place to watch a movie,0.7,0.6
Violet Crown,1/15/2019,TRUE,4,Love the spacious seating in smaller theaters and the fact that you can take your glass of wine or beer in and watch your movie.,0.25,0.55
Violet Crown,1/15/2019,FALSE,4,"Great selections on movies. They offer discounts for students. I try to avoid the bar area. They will charge you $4 for a bottle of water and something between $4-7 for a beer. The screens are big and clean areas. Enough space for drinks and food. They AC sometimes is very high, so bring a blanket.",0.274933,0.5504
Violet Crown,12/15/2018,TRUE,5,"Being from the country(Lee county)this place amazed me!  The building is a beauty, the food is delicious,  the seats were very comfy and huge, the beer was perfect...says my husband.I am planning a 4.5 hour journey the upcoming week.  I go to the hero docs at UVa and my first stop in town, will be the the Violet Crown! ✌️❤️😘",0.478125,0.633333
Violet Crown,12/15/2018,TRUE,4,,,
Violet Crown,12/15/2018,TRUE,5,"great place, good food, good alcohol choices, amazing staff... I love the seating and the fact that you can choose your own seats especially when ordering online... Seats recline.. Great for my boyfriend's back after his surgeries.. Excellent place, highly recommend!!",0.540909,0.703636
Violet Crown,12/15/2018,TRUE,4,,,
Violet Crown,12/15/2018,TRUE,5,"Good food. Plenty of beers. Modern design, Sound quality amazing, Nice parking space. Sitting arrangement was superb.",0.583333,0.7
Violet Crown,12/15/2018,TRUE,1,Expensive! Netflix & Chill!,-0.78125,0.7
Violet Crown,12/15/2018,FALSE,4,,,
Violet Crown,12/15/2018,TRUE,3,"Service could definitely be better,nice theater and movie selections",0,0.5
Violet Crown,12/15/2018,FALSE,5,"Completely different experience, this is NOT a regular movie theater. Over all amazing!",0.25,0.525641
Violet Crown,12/15/2018,TRUE,5,Theater food that isn't meant for a drive thru!,0,0
Violet Crown,12/15/2018,TRUE,5,,,
Violet Crown,12/15/2018,TRUE,5,,,
Violet Crown,12/15/2018,FALSE,5,Nice screen and sound and great recliner seats,0.6,0.716667
Violet Crown,12/15/2018,TRUE,5,"Really cool modern design in theater.  Good food.  Great selection of beers, wines, and drinks.  Free parking validation at local garages is a plus.  The small theaters have reclining seats. This is a very intimate setting.",0.3075,0.535
